university,country_name,country_page,agent_name,agency_group,website,emails,phones,countries_supported,cities_supported,services,notes,source_url,last_updated
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: Plot No. 9C,",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['ningale@kcoverseas.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: Plot No. 9C, Sector 17, MIHAN SEZ, Khapri, MIHAN, Nagpur– 441108 India Email address: ningale@kcoverseas.com Website: https://www.studies-overseas.com/",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 2 nd Floor,",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@santamonicaedu.in'],['+91 9645222999'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 2 nd Floor, Mercy Estate, Mahatma Gandhi Rd, Ravipuram, Perumanoor, Kochi - 682015 Email address: info@santamonicaedu.in Contact number : +91 9645222999 Website: https://santamonicaedu.in/",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 2-1-38 MPR Complex,",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['satya@sssolutionsabroad.com'],['+91 70322 26789'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 2-1-38 MPR Complex, Uppal, Hyderabad,500039 Email address: satya@sssolutionsabroad.com Contact number: +91 70322 26789 Website: https://sssolutionsabroad.com/",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 2nd Floor, Prestige",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['oecindia@live.com'],['+91 9327581167'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 2nd Floor, Prestige Building, Beside Axis Bank, Race Course Circle, Vadodara Gujarat 390007, India Email address: oecindia@live.com Contact number: +91 9327581167 Website: www.oecindia.com Lo",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 5th Floor, Vaswani",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@geebeeworld.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 5th Floor, Vaswani Mansion, 27 Dinshaw Vacha Rd, opposite K.C.College, Churchgate, Mumbai, Maharashtra Email address: info@geebeeworld.com Website: https://www.geebeeworld.com/",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Address: Office 1A: 292,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@leoglobal.uk'],['+44 7888812233'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: Office 1A: 292 – 294, Plashet Grove, London, E6 1EE Email address: info@leoglobal.uk Contact number: +44 7888812233 Website: https://www.leoglobaloverseas.com/ Locations: London, Hyderabad, G",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 2nd Floor, Imperial",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@globalstudylink.co.uk'],"['+44 02035951999', '+44 7772134103', '+44 07570 220333']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 2nd Floor, Imperial Offices, 2 Heigham Road, East Ham, London, E6 2JG Email address: info@globalstudylink.co.uk Contact number: +44 02035951999, +44 7772134103, +44 07570 220333 Website: www.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Address: No. 1/45 JJ,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['hq@mail.go.study'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: No. 1/45 JJ Nagar, Mogappair East, Chennai, Tamil Nadu, 600037 Email address: hq@mail.go.study Website: https://www.gouk.in/ Locations: Chennai, Coimbatore, Trichy, Pondicherry, Cochin, Triva",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,IDP Education,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info.gurgaon@idp.com'],['+91(0)12 4441 1888'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Email address: info.gurgaon@idp.com Contact number: +91(0)12 4441 1888 Website: https://www.idp.com/india/ Locations: https://www.idp.com/india/education-counsellor-office-finder/,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: Suite 9-13, 1st",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['delhi@studyin-uk.com'],"['+91 1142028200', '+91 7827800565']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: Suite 9-13, 1st Floor, Indra Palace, H Block, Middle Circle, Connaught Place, Opposite H&M, New Delhi 110001, India Email address: delhi@studyin-uk.com Contact number: +91 1142028200, +91 782",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Nepal Nepal Local representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@realdreamsedu.com'],"['+977 1 4168612', '+44 77 3886 8527', '+44 20 8938 4621', '+977 98570 38837', '+977 98020 73325']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Nepal Nepal Local representatives Real Dreams Consultancy Address: Pentax House, South Hill Avenue, Northolt Road, South Harrow, Middlesex, HA2 0DU, United Kingdom Address: 3rd Floor, Y Block, Kathman",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Nepal Local representatives Real,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@realdreamsedu.com'],"['+977 1 4168612', '+44 77 3886 8527', '+44 20 8938 4621', '+977 98570 38837', '+977 98020 73325']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Nepal Local representatives Real Dreams Consultancy Address: Pentax House, South Hill Avenue, Northolt Road, South Harrow, Middlesex, HA2 0DU, United Kingdom Address: 3rd Floor, Y Block, Kathmandu Pla",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Nepal Local representatives Real,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@realdreamsedu.com'],"['+977 1 4168612', '+44 77 3886 8527', '+44 20 8938 4621', '+977 98570 38837', '+977 98020 73325']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Nepal Local representatives Real Dreams Consultancy Address: Pentax House, South Hill Avenue, Northolt Road, South Harrow, Middlesex, HA2 0DU, United Kingdom Address: 3rd Floor, Y Block, Kathmandu Pla",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Contact Person: Basanta Nepal,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@realdreamsedu.com'],"['+977 1 4168612', '+44 77 3886 8527', '+44 20 8938 4621', '+977 98570 38837', '+977 98020 73325']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Contact Person: Basanta Nepal Contact number: UK - +44 20 8938 4621, +44 77 3886 8527 NEPAL - +977 1 4168612, +977 98020 73325, +977 98570 38837 Email: info@realdreamsedu.com Website: https://www.real",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Pakistan Pakistan Local representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['lahore1@ahzassociates.co.uk'],"['+923408882225', '+923440077771']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Pakistan Pakistan Local representatives AHZ Associates Address: 6-A1, First Floor, Main Boulevard, PIA Road, Lahore, Pakistan. Telephone: +923440077771 , +923408882225 Email: lahore1@ahzassociates.co.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Pakistan Local representatives AHZ,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['lahore1@ahzassociates.co.uk'],"['+923408882225', '+923440077771']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Pakistan Local representatives AHZ Associates Address: 6-A1, First Floor, Main Boulevard, PIA Road, Lahore, Pakistan. Telephone: +923440077771 , +923408882225 Email: lahore1@ahzassociates.co.uk Websit",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Pakistan Local representatives AHZ,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['lahore1@ahzassociates.co.uk'],"['+923408882225', '+923440077771']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Pakistan Local representatives AHZ Associates Address: 6-A1, First Floor, Main Boulevard, PIA Road, Lahore, Pakistan. Telephone: +923440077771 , +923408882225 Email: lahore1@ahzassociates.co.uk Websit",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 6-A1, First Floor,",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['lahore1@ahzassociates.co.uk'],"['+923408882225', '+923440077771']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 6-A1, First Floor, Main Boulevard, PIA Road, Lahore, Pakistan. Telephone: +923440077771 , +923408882225 Email: lahore1@ahzassociates.co.uk Website: www.ahzassociates.co.uk",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Sri Lanka Sri Lanka,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"['oeccolombo@live.com', 'info@cduk.lk', 'info@thestudentsvisa.com', 'info.srilanka@idp.com', 'info@geebeeworld.com', 'colombo@studyin-uk.com', 'colombo@ahzassociates.co.uk', 'colombo@kcoverseas.com', 'srilanka@global-guidance.com']","['0094740434321', '+94 77 588 6880', '+94) 77 900 5555', '+94 11 77 11 888', '+94 77 147 5555', '+94 117 770 007', '+94 77 703 4630', '+94 773265931']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Sri Lanka Sri Lanka Local representatives ABEC Premier Address: ABEC Premier, Level 16 - office B, Parkland Building, 33 Park Street, Colombo, 02, 00200 Telephone: +94 773265931 Website: https://abec.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Sri Lanka Local representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"['oeccolombo@live.com', 'info@cduk.lk', 'info@thestudentsvisa.com', 'info.srilanka@idp.com', 'info@geebeeworld.com', 'colombo@studyin-uk.com', 'colombo@ahzassociates.co.uk', 'colombo@kcoverseas.com', 'srilanka@global-guidance.com']","['0094740434321', '+94 77 588 6880', '+94) 77 900 5555', '+94 11 77 11 888', '+94 77 147 5555', '+94 117 770 007', '+94 77 703 4630', '+94 773265931']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Sri Lanka Local representatives ABEC Premier Address: ABEC Premier, Level 16 - office B, Parkland Building, 33 Park Street, Colombo, 02, 00200 Telephone: +94 773265931 Website: https://abec.lk/ AHZ As",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Sri Lanka Local representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"['oeccolombo@live.com', 'info@cduk.lk', 'info@thestudentsvisa.com', 'info.srilanka@idp.com', 'info@geebeeworld.com', 'colombo@studyin-uk.com', 'colombo@ahzassociates.co.uk', 'colombo@kcoverseas.com', 'srilanka@global-guidance.com']","['0094740434321', '+94 77 588 6880', '+94) 77 900 5555', '+94 11 77 11 888', '+94 77 147 5555', '+94 117 770 007', '+94 77 703 4630', '+94 773265931']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Sri Lanka Local representatives ABEC Premier Address: ABEC Premier, Level 16 - office B, Parkland Building, 33 Park Street, Colombo, 02, 00200 Telephone: +94 773265931 Website: https://abec.lk/ AHZ As",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 3rd Floor, No.",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['colombo@ahzassociates.co.uk'],['+94 77 703 4630'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 3rd Floor, No. 243, R.A. De Mel Mawatha, Colombo 03, Sri Lanka. Telephone: +94 77 703 4630 Email: colombo@ahzassociates.co.uk",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"36B, Gower Street, Colombo",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['oeccolombo@live.com'],"['+94 77 147 5555', '+94 77 588 6880']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","36B, Gower Street, Colombo 05, Sri Lanka Telephone: +94 77 588 6880 +94 77 147 5555 Email: oeccolombo@live.com",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"AddressL 541, 1/1 Nawala",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['colombo@kcoverseas.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","AddressL 541, 1/1 Nawala Road, Koswatta, Rajagiriya, Greater Colombo 10100, Sri Lanka Email address: colombo@kcoverseas.com Website: www.studies-overseas.com",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 61, Bauddhaloka Mawatha,",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['srilanka@global-guidance.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 61, Bauddhaloka Mawatha, Colombo 04 Email address: srilanka@global-guidance.com Website: www.global-guidance.com Locations: 61, Bauddhaloka Mawatha, Colombo 04, Sri Lanka,",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 36B, Gower Street",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@cduk.lk'],['+94) 77 900 5555'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 36B, Gower Street Colombo 05, Sri Lanka Telephone: (+94) 77 900 5555 Email address: info@cduk.lk Website: https://www.campusdirect.io/ Locations: Colombo, Kandy",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 1st Floor, 366",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@geebeeworld.com'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 1st Floor, 366 Colombo, Galle Main Rd, Colombo 00300, Colombo Email address: info@geebeeworld.com Website: https://www.geebeeworld.com/ Locations: Colombo",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,IDP Education,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info.srilanka@idp.com'],['+94 11 77 11 888'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 4th Floor, Serendib Tower 324, Galle Road, Colombo 3, Sri Lanka Email address: info.srilanka@idp.com Telephone: +94 11 77 11 888 Website: https://www.idp.com/srilanka/ Locations: https://www.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: 517-2/1, Second Floor,",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['colombo@studyin-uk.com'],['0094740434321'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 517-2/1, Second Floor, Mayfair House, Galle Road, Colombo 3, 00400, Colombo, Sri Lanka Email address: colombo@studyin-uk.com Telephone: 0094740434321 Website: https://gostudyin.com/study-in-u",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Address: 14 Sir Baron,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['info@thestudentsvisa.com'],['+94 117 770 007'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: 14 Sir Baron Jayatilaka Mawatha, Colombo 00100, Sri Lanka Telephone: +94 117 770 007 Email address: info@thestudentsvisa.com Website: https://thestudentsvisa.com/",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Uzbekistan Uzbekistan Local Representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['zarina@azeristudent.az'],['+994 50 241 00 53'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Uzbekistan Uzbekistan Local Representatives Study Care Uzbekistan Address: C-Space 64a, Labzak Street, Tashkent 100077, Uzbekistan Contact Details: zarina@azeristudent.az / +994 50 241 00 53",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Uzbekistan Local Representatives Study,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['zarina@azeristudent.az'],['+994 50 241 00 53'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Uzbekistan Local Representatives Study Care Uzbekistan Address: C-Space 64a, Labzak Street, Tashkent 100077, Uzbekistan Contact Details: zarina@azeristudent.az / +994 50 241 00 53",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Uzbekistan Local Representatives Study,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['zarina@azeristudent.az'],['+994 50 241 00 53'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Uzbekistan Local Representatives Study Care Uzbekistan Address: C-Space 64a, Labzak Street, Tashkent 100077, Uzbekistan Contact Details: zarina@azeristudent.az / +994 50 241 00 53",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"Address: C-Space 64a, Labzak",AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['zarina@azeristudent.az'],['+994 50 241 00 53'],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Address: C-Space 64a, Labzak Street, Tashkent 100077, Uzbekistan Contact Details: zarina@azeristudent.az / +994 50 241 00 53",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Canada Canada Local Representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['kash@physioabroad.ca'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Canada Canada Local Representatives PhysioAbroad Contact: Kash Mahdi Email: kash@physioabroad.ca Website: https://physioabroad.ca/ Undergraduate Alberta Alberta High School Diploma with at least 65% i,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Canada Local Representatives PhysioAbroad,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['kash@physioabroad.ca'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Canada Local Representatives PhysioAbroad Contact: Kash Mahdi Email: kash@physioabroad.ca Website: https://physioabroad.ca/ Undergraduate Alberta Alberta High School Diploma with at least 65% in 5 gra,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Canada Local Representatives PhysioAbroad,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['kash@physioabroad.ca'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Canada Local Representatives PhysioAbroad Contact: Kash Mahdi Email: kash@physioabroad.ca Website: https://physioabroad.ca/ Undergraduate Alberta Alberta High School Diploma with at least 65% in 5 gra,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Contact: Kash Mahdi Email:,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,['kash@physioabroad.ca'],[],[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']",Contact: Kash Mahdi Email: kash@physioabroad.ca Website: https://physioabroad.ca/,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,United Kingdom,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,Albania Albania Local Representatives,AI Extracted,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,"['roma@elabedu.eu', 'apply@edmundo.gr', 'edmundo@educativa.ro', 'Info@globaleducationcy.com', 'bursa@unitedtowers.com', 'info@okstudent.com', 'ankara@edcon.com.tr', 'hello@unilink.cz', 'info@azeristudent.az', 'latvia@dreamfoundation.eu', 'izmir@egitimal.com', 'education@bhvedu.com', 'info@elab.edu.pl', 'integral@integral.bg', 'studies@kalba.lv', 'welcome@unibridgedirect.com', 'office@integraledu.ro', 'besiktas@academix.com.tr', 'info@dreamfoundation.eu', 'info@studyexperience.fr', 'info@interstudy.sk', 'ankara@egitimal.com', 'adana@firstedumate.com', 'education@bhv.hr', 'salonica@network.gr', 'stillzee.art@gmail.com', 'info@elabedu.eu', 'bursa@academix.com.tr', 'antonis@unilink.com.cy', 'academy@elabedu.eu', 'info@academicabroad.ge', 'ankara@unitedtowers.com', 'info@firstedumate.com', 'izmir@edcon.com.tr', 'info@integraledu.org', 'info@unitedtowers.com', 'info@studycare.al', 'Info@blueberry.nu', 'info@studycare.tr', 'info@kalba.lt', 'turkeyank@britisheducation.com.tr', 'sevilay@edcon.com.tr', 'international@network.gr', 'info@myeducoach.com', 'izmir@academix.com.tr', 'info@integraledu.si', 'info@studyguide.eu', 'hello@unilink.sk', 'savvidis@cytanet.com.cy', 'hakan@academix.com.tr', 'besiktas@egitimal.com', 'izmir@unitedtowers.com', 'international@worc.ac.uk', 'info@uniworlduk.com']","['+32 (0)4 96 93 55 07', '+421 903 696 676', '0878 973 431', '+30 (2310) 240 394', '+46 (0) 31-13 80 85', '+90 543 636 8176', '+30 210 010 6745', '+30 210 010 6746', '+995 593 99 00 00', '21 300 300 27', '+357 22517191', '+902244533430', '+90 224 305 05 50', '+351 910 885 439', '+90 232 421 04 20', '+36 30 510 9804', '+903124650801', '+30 6947 822 488', '526 226 11', '+90 532 788 99 90', '+385 1 4812 200', '+994502917999', '+371 25638009', '+90 212 244 50 05', '05326780330', '0878 341 530', '+44 (0)1905 542640', '+30 (210) 778 2401', '+90 212 249 86 11', '+90) 535 823 3134', '+90 312 466 59 30', '+386(0) 040 282 989', '0212 244 4000', '22 780250', '47 77 455', '+903124279000', '+902122498611', '+902163011323', '+33 1 71 60 03 06', '+359 62 605235', '+30 (2310) 226 531', '+44 1227470849', '+902122590099', '40 21 311 0572', '+30 6947 822 489', '8 800 30030', '0544 767 0701', '22 772244', '+902242230330', '+90 232 464 60 70', '+30 (210) 748 8131', '+420 734 693 278', '+357 25 38 80 11', '+40 745 632 464', '+355696055800', '+371 295 63 827', '+90216 368 6368', '05412495310', '0 (232) 441 13 38', '+372 6 314 505', '+355 67 403 9139', '+90 232 421 88 77', '+385 (0)1 468-338-1', '+90 312 426 31 33', '+90 312 425 75 65', '22 785022', '107 35220', '+306943698008', '0232 323 1010', '32 (0)2 899 55 07']",[],[],"['course_selection', 'application_support', 'visa_guidance', 'counselling', 'scholarship_guidance']","Albania Albania Local Representatives EduBridge Consultancy Address: Bilal Sina, Tiranë, Albania Website: www.edubridge.al Contact details: +355696055800 Study Care Albania Address: Albania, Perlat Re",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
