university,agent_name,emails,logo_url,logo_path,details,source,last_updated
University of Worcester,Azerbaijan Local Representatives Azeri Student,['info@azeristudent.az'],,,"Azerbaijan Local Representatives Azeri Student Address: 8 November PR 15, Azure Business Center 20th Floor, Office 135 Baku, Azerbaijan Website: www.azeristudent.az Contact details: info@azeristudent.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Belgium Belgium Local Representatives Study,['international@worc.ac.uk'],,,"Belgium Belgium Local Representatives Study Experience Address: 179 avenue Louise (1er étage), Boîte 9, 1050 Bruxelles - B Telephone: + 32 (0)2 899 55 07, +32 (0)4 96 93 55 07 Website: www.studyexperi",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Belgium Local Representatives Study Experience,['international@worc.ac.uk'],,,"Belgium Local Representatives Study Experience Address: 179 avenue Louise (1er étage), Boîte 9, 1050 Bruxelles - B Telephone: + 32 (0)2 899 55 07, +32 (0)4 96 93 55 07 Website: www.studyexperience.be ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Diploma van Secundair,['international@worc.ac.uk'],,,"Pass the Diploma van Secundair Onderwijs/Brevet van de Aanvullende Secundaire Beroepsschool with an overall score of 13 or above, with 15 or above in English Language within your Secondary School qual",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Belgian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Belgian Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Bulgaria Bulgaria Local Representatives Integral,"['integral@integral.bg', 'stillzee.art@gmail.com']",,,"Bulgaria Bulgaria Local Representatives Integral Educational Programmes Address: 99 Evlogi Georgiev Blv, Sofia, Bulgaria Telephone: +359 62 605235 Email: integral@integral.bg Website: http://www.integ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Bulgaria Local Representatives Integral Educational,"['integral@integral.bg', 'stillzee.art@gmail.com']",,,"Bulgaria Local Representatives Integral Educational Programmes Address: 99 Evlogi Georgiev Blv, Sofia, Bulgaria Telephone: +359 62 605235 Email: integral@integral.bg Website: http://www.integral.bg/ S",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Croatia Croatia Local Representatives BHV,"['education@bhv.hr', 'info@integraledu.org']",,,"Croatia Croatia Local Representatives BHV Education Address: Marticeva ul. 13, 10000, Zagreb, Croatia Telephone: +385 1 4812 200 Email: education@bhv.hr Website: http://www.bhvedu.com/ Integral Edukac",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Croatia Local Representatives BHV Education,"['education@bhv.hr', 'info@integraledu.org']",,,"Croatia Local Representatives BHV Education Address: Marticeva ul. 13, 10000, Zagreb, Croatia Telephone: +385 1 4812 200 Email: education@bhv.hr Website: http://www.bhvedu.com/ Integral Edukacijski Pr",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Cyprus Cyprus Local Representatives Savvides,"['savvidis@cytanet.com.cy', 'antonis@unilink.com.cy', 'Info@globaleducationcy.com']",,,"Cyprus Cyprus Local Representatives Savvides Institute Address: 2 Evagora Papachristoforou, Strovolos, P.O.BOX 23670, 1685 Nicosia, Cyprus Telephone: +357 22517191 E-mail: savvidis@cytanet.com.cy Webs",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Cyprus Local Representatives Savvides Institute,"['savvidis@cytanet.com.cy', 'antonis@unilink.com.cy', 'Info@globaleducationcy.com']",,,"Cyprus Local Representatives Savvides Institute Address: 2 Evagora Papachristoforou, Strovolos, P.O.BOX 23670, 1685 Nicosia, Cyprus Telephone: +357 22517191 E-mail: savvidis@cytanet.com.cy Website: ww",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Czech Republic Czech Republic Local,['hello@unilink.cz'],,,"Czech Republic Czech Republic Local Representatives UNILINK - PORADENSKÉ CENTRUM PRO VYSOKOŠKOLSKÉ STUDIUM VE VELKÉ BRITÁNII Address: Laubova 1659/2, Praha 3, 130 00, Czech Republic Telephone: +420 73",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Czech Republic Local Representatives UNILINK,['hello@unilink.cz'],,,"Czech Republic Local Representatives UNILINK - PORADENSKÉ CENTRUM PRO VYSOKOŠKOLSKÉ STUDIUM VE VELKÉ BRITÁNII Address: Laubova 1659/2, Praha 3, 130 00, Czech Republic Telephone: +420 734 693 278 Email",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Denmark Denmark We do not,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Denmark Denmark We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Denmark We do not have,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Denmark We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Bevis for Studentereksamen,['international@worc.ac.uk'],,,"Pass the Bevis for Studentereksamen (Secondary Education Graduation Certificate) with an overall score of 7 or above, with 10 or above in English Language in Secondary Education or a minimum IELTS of ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Danish Bachelor degree,['international@worc.ac.uk'],,,"Pass the Danish Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email i",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Estonia Estonia Local Representatives Dream,"['info@dreamfoundation.eu', 'international@worc.ac.uk']",,,"Estonia Estonia Local Representatives Dream Foundation Address: J.Poska 51A, 1.korrus, 10150 Tallinn Contact Person: Katriin Visamaa Telephone: +372 6 314 505 Email: info@dreamfoundation.eu Website: h",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Estonia Local Representatives Dream Foundation,"['info@dreamfoundation.eu', 'international@worc.ac.uk']",,,"Estonia Local Representatives Dream Foundation Address: J.Poska 51A, 1.korrus, 10150 Tallinn Contact Person: Katriin Visamaa Telephone: +372 6 314 505 Email: info@dreamfoundation.eu Website: http://ww",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Gumnaasiumi loputunnistus with,['international@worc.ac.uk'],,,"Pass the Gumnaasiumi loputunnistus with Riigieksamitunnistus with an average grade of 55% in 3 compulsory state exams & achieve an average grade of 3.5 in your school-leaving exams, with no less than ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Estonian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Estonian Bachelor degree with a D or above, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Finland Finland We do not,['international@worc.ac.uk'],,,"Finland Finland We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Finland We do not have,['international@worc.ac.uk'],,,"Finland We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,France France Local Representatives Study,['info@studyexperience.fr'],,,"France France Local Representatives Study Experience Address: 66 rue Condorcet, 75009 Paris Telephone: +33 1 71 60 03 06 Email: info@studyexperience.fr Website: www.studyexperience.fr Entry Requiremen",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,France Local Representatives Study Experience,['info@studyexperience.fr'],,,"France Local Representatives Study Experience Address: 66 rue Condorcet, 75009 Paris Telephone: +33 1 71 60 03 06 Email: info@studyexperience.fr Website: www.studyexperience.fr Entry Requirements Unde",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Germany Germany We do not,['international@worc.ac.uk'],,,"Germany Germany We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Germany We do not have,['international@worc.ac.uk'],,,"Germany We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Greece Greece Local Representatives Edmundo,"['apply@edmundo.gr', 'international@network.gr', 'salonica@network.gr', 'welcome@unibridgedirect.com']",,,"Greece Greece Local Representatives Edmundo Educativa Ike (Athens) Address: Leoforos Alexandras 140, Athens 11471, Greece Email address: apply@edmundo.gr Contact number: +306943698008 Website: www.edm",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Greece Local Representatives Edmundo Educativa,"['apply@edmundo.gr', 'international@network.gr', 'salonica@network.gr', 'welcome@unibridgedirect.com']",,,"Greece Local Representatives Edmundo Educativa Ike (Athens) Address: Leoforos Alexandras 140, Athens 11471, Greece Email address: apply@edmundo.gr Contact number: +306943698008 Website: www.edmundo.gr",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Hungary Hungary Local Representatives UniversityAdmission.eu,"['info@studyguide.eu', 'international@worc.ac.uk']",,,"Hungary Hungary Local Representatives UniversityAdmission.eu Address: Angyal utca 14, 1094 Budapest, Hungary Contact Person: Ferenc Pajko Telephone: +36 30 510 9804 Email: info@studyguide.eu Website: ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Hungary Local Representatives UniversityAdmission.eu Address:,"['info@studyguide.eu', 'international@worc.ac.uk']",,,"Hungary Local Representatives UniversityAdmission.eu Address: Angyal utca 14, 1094 Budapest, Hungary Contact Person: Ferenc Pajko Telephone: +36 30 510 9804 Email: info@studyguide.eu Website: www.univ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Erettsegi / Matura,['international@worc.ac.uk'],,,"Pass the Erettsegi / Matura or Erettsegi Bizonyítvány with an overall score of 3 or above, with 4 or above in English Language within the Secondary School Leaving certificate or a minimum IELTS of 6.0",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Hungarian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Hungarian Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please emai",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Iceland Iceland We do not,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Iceland Iceland We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Iceland We do not have,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Iceland We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Stúdentspróf (from Gymnasium),['international@worc.ac.uk'],,,"Pass the Stúdentspróf (from Gymnasium) (Matriculation Certificate) with an overall score of 6 or above, with an English Language qualification equivalent of a IELTS of 6.0 (with no less than 5.5 in an",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Icelandic Bachelor degree,['international@worc.ac.uk'],,,"Pass the Icelandic Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please emai",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Ireland Ireland We do not,['international@worc.ac.uk'],,,"Ireland Ireland We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Ireland We do not have,['international@worc.ac.uk'],,,"Ireland We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Italy Italy Local Representatives Elab,"['info@elabedu.eu', 'roma@elabedu.eu', 'international@worc.ac.uk', 'international@worc.ac.uk']",,,"Italy Italy Local Representatives Elab Education Italy Milano Address: Viale F. Restelli, 3, 20124 Milano Email: info@elabedu.eu Website: www.elabedu.eu/it/ Roma Address: Via Tacito, 50, 00193, Roma E",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Italy Local Representatives Elab Education,"['info@elabedu.eu', 'roma@elabedu.eu', 'international@worc.ac.uk', 'international@worc.ac.uk']",,,"Italy Local Representatives Elab Education Italy Milano Address: Viale F. Restelli, 3, 20124 Milano Email: info@elabedu.eu Website: www.elabedu.eu/it/ Roma Address: Via Tacito, 50, 00193, Roma Email: ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Diploma di Esame,['international@worc.ac.uk'],,,"Pass the Diploma di Esame di Stato with an overall score of 70% or above, with 80% or above in English Language within the Secondary School Leaving certificate or a minimum IELTS of 6.0 (with no less ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Italian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Italian Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Latvia Latvia Local Representatives Dream,"['latvia@dreamfoundation.eu', 'studies@kalba.lv', 'international@worc.ac.uk']",,,"Latvia Latvia Local Representatives Dream Foundation Latvia Address: Brivibas biroju centrs , Brivibas iela 85 (3. stavs), , Riga, LV-1001, Latvia Telephone: +371 295 63 827 Email: latvia@dreamfoundat",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Latvia Local Representatives Dream Foundation,"['latvia@dreamfoundation.eu', 'studies@kalba.lv', 'international@worc.ac.uk']",,,"Latvia Local Representatives Dream Foundation Latvia Address: Brivibas biroju centrs , Brivibas iela 85 (3. stavs), , Riga, LV-1001, Latvia Telephone: +371 295 63 827 Email: latvia@dreamfoundation.eu ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Atestats par visparejo,['international@worc.ac.uk'],,,"Pass the Atestats par visparejo videjo izglitibu (Certificate of General Secondary Education) with an overall 7 in final school grades. In addition, you would be required to demonstrate proficiency in",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Latvian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Latvian Bachelor degree with a 6 or above, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Lithuania Lithuania Local Representatives Kalba,['info@kalba.lt'],,,"Lithuania Lithuania Local Representatives Kalba Vilnius Office: Lvovo str. 25 LT- 09320, Vilnius Kaunas Office: Vytauto ave. 32 LT- 44328, Kaunas Klaipeda Office: Paryžiaus Komunos str. 2A. LT- 91149,",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Lithuania Local Representatives Kalba Vilnius,['info@kalba.lt'],,,"Lithuania Local Representatives Kalba Vilnius Office: Lvovo str. 25 LT- 09320, Vilnius Kaunas Office: Vytauto ave. 32 LT- 44328, Kaunas Klaipeda Office: Paryžiaus Komunos str. 2A. LT- 91149, Klaipėda ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Luxembourg Luxembourg We do not,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Luxembourg Luxembourg We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at internat",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Luxembourg We do not have,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Luxembourg We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Diplôme de Fin,['international@worc.ac.uk'],,,"Pass the Diplôme de Fin d'Etudes Secondaires with an overall score of 40 or above, with 50 or above in English Language within the Secondary School Leaving certificate or a minimum IELTS of 6.0 (with ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Luxembourg Bachelor degree,['international@worc.ac.uk'],,,"Pass the Luxembourg Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please ema",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Malta Malta We do not,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Malta Malta We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Malta We do not have,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Malta We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.uk",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Matriculation Certificate -,['international@worc.ac.uk'],,,"Pass the Matriculation Certificate - Advanced Level with two A-levels at grade C or above, and a minimum of two intermediate level subjects at grade C or above (BC/CCC), and a Secondary Education cert",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Maltese Bachelor degree,['international@worc.ac.uk'],,,"Pass the Maltese Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Netherlands Netherlands Local Representatives Interlanguage,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Netherlands Netherlands Local Representatives Interlanguage Address: Steupelstraat 20, 3065 JE Rotterdam, The Netherlands Telephone: (+31) 10 – 47 77 455 Website: https://interlanguage.nl/ If you are ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Netherlands Local Representatives Interlanguage Address:,"['international@worc.ac.uk', 'international@worc.ac.uk']",,,"Netherlands Local Representatives Interlanguage Address: Steupelstraat 20, 3065 JE Rotterdam, The Netherlands Telephone: (+31) 10 – 47 77 455 Website: https://interlanguage.nl/ If you are interested i",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Voorbereidend Wetenschappelijk Onderwijs,['international@worc.ac.uk'],,,"Pass the Voorbereidend Wetenschappelijk Onderwijs (VWO) diploma with an overall score of 7 or above, with 8 or above in English Language within the Secondary School Leaving certificate or a minimum IE",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Dutch Bachelor degree,['international@worc.ac.uk'],,,"Pass the Dutch Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email in",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Norway Norway Local Representatives Across,[],,,Norway Norway Local Representatives Across the Pond Norway: Website Phone numbers Questions and help with application Meet the university in Norway at one of Across the Pond’s events Entry Requirement,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Norway Local Representatives Across the,[],,,Norway Local Representatives Across the Pond Norway: Website Phone numbers Questions and help with application Meet the university in Norway at one of Across the Pond’s events Entry Requirements Under,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Poland Poland Local Representatives Elab,"['info@elab.edu.pl', 'international@worc.ac.uk', 'international@worc.ac.uk']",,,"Poland Poland Local Representatives Elab Education Poland Warsaw Address: Nowogrodzka 68, 02-014, Warsaw Email: info@elab.edu.pl Website: www.elabedu.eu/pl/ If you are interested in studying at Worces",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Poland Local Representatives Elab Education,"['info@elab.edu.pl', 'international@worc.ac.uk', 'international@worc.ac.uk']",,,"Poland Local Representatives Elab Education Poland Warsaw Address: Nowogrodzka 68, 02-014, Warsaw Email: info@elab.edu.pl Website: www.elabedu.eu/pl/ If you are interested in studying at Worcester and",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Swiadectwo Dojrzalosci /Matura,['international@worc.ac.uk'],,,"Pass the Swiadectwo Dojrzalosci /Matura (Secondary School Certificate) with an overall of score of 60% with at least one subject at extended level, with 80% (Basic Level) or 60% (Extended Level) for E",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Polish Bachelor degree,['international@worc.ac.uk'],,,"Pass the Polish Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please email i",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Portugal Portugal Local Representatives OK,"['info@okstudent.com', 'international@worc.ac.uk']",,,"Portugal Portugal Local Representatives OK Estudante Address: Praça Luís de Camões 43, 2840-503 Seixal, Portugal Tel: +351 910 885 439 Email: info@okstudent.com Website: https://okstudent.com/ Entry R",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Portugal Local Representatives OK Estudante,"['info@okstudent.com', 'international@worc.ac.uk']",,,"Portugal Local Representatives OK Estudante Address: Praça Luís de Camões 43, 2840-503 Seixal, Portugal Tel: +351 910 885 439 Email: info@okstudent.com Website: https://okstudent.com/ Entry Requiremen",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Certificado de fim,['international@worc.ac.uk'],,,"Pass the Certificado de fim de Estudos Secundários / Certidão do Décimo Segundo Ano (Secondary School Certificate) with an overall score of 14 or above, with 14 or above in English Language within the",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Portugese Bachelor degree,['international@worc.ac.uk'],,,"Pass the Portugese Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please emai",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Romania Romania Local Representatives EDMUNDO,"['edmundo@educativa.ro', 'office@integraledu.ro']",,,"Romania Romania Local Representatives EDMUNDO – EDUCATIVA Group Bucharest Office: Strada Coltei Nr 8, Etaj 2, Sector 3, Bucharest, 030246, Romania Timisoara Office: Piața Victoriei, Nr. 1, Et. 1, Ap. ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Romania Local Representatives EDMUNDO –,"['edmundo@educativa.ro', 'office@integraledu.ro']",,,"Romania Local Representatives EDMUNDO – EDUCATIVA Group Bucharest Office: Strada Coltei Nr 8, Etaj 2, Sector 3, Bucharest, 030246, Romania Timisoara Office: Piața Victoriei, Nr. 1, Et. 1, Ap. 9, Timiș",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Russia Russia We do not,['international@worc.ac.uk'],,,"Russia Russia We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@wo",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Russia We do not have,['international@worc.ac.uk'],,,"Russia We do not have a representative in your country at the moment. If you are interested in studying at Worcester and you need any specific information, please contact us at international@worc.ac.u",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Applicants with the Attestat o,[],,,Applicants with the Attestat o Srednem Obrazovanii (Certificate of Secondary Education) combined with a successfully completed and recognised International Foundation Programme and an IELTS of 6.0 (wi,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Slovakia Slovakia Local Representatives InterStudy,"['info@interstudy.sk', 'hello@unilink.sk']",,,"Slovakia Slovakia Local Representatives InterStudy Address: Grösslingová 45, 811 09, Bratislava Telephone: +421 2/526 226 11 Email: info@interstudy.sk Website: www.interstudy.sk PORADENSKÉ CENTRUM PRE",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Slovakia Local Representatives InterStudy Address:,"['info@interstudy.sk', 'hello@unilink.sk']",,,"Slovakia Local Representatives InterStudy Address: Grösslingová 45, 811 09, Bratislava Telephone: +421 2/526 226 11 Email: info@interstudy.sk Website: www.interstudy.sk PORADENSKÉ CENTRUM PRE VYSOKOŠK",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Slovenia Slovenia Local Representatives BHV,"['education@bhvedu.com', 'info@integraledu.si', 'international@worc.ac.uk']",,,Slovenia Slovenia Local Representatives BHV Education Telephone: +385 1 4812 200 Email: education@bhvedu.com Website: www.bhvedu.com Integral Edukacijski Programi Telephone: +386(0) 040 282 989 Email:,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Slovenia Local Representatives BHV Education,"['education@bhvedu.com', 'info@integraledu.si', 'international@worc.ac.uk']",,,Slovenia Local Representatives BHV Education Telephone: +385 1 4812 200 Email: education@bhvedu.com Website: www.bhvedu.com Integral Edukacijski Programi Telephone: +386(0) 040 282 989 Email: info@int,https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Maturitetno spricevalo (Matura,['international@worc.ac.uk'],,,"Pass the Maturitetno spricevalo (Matura Certificate) with an overall score of 3 or above, with 4 or above in English Language within the Secondary School Leaving certificate or a minimum IELTS of 6.0 ",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Pass the Slovenian Bachelor degree,['international@worc.ac.uk'],,,"Pass the Slovenian Bachelor degree with a good grade, and a minimum IELTS of 6.5 (with no less than 5.5 in any component) or equivalent. For more information about the exact grade required please emai",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
University of Worcester,Spain Spain Local Representatives Elab,"['academy@elabedu.eu', 'info@uniworlduk.com', 'international@worc.ac.uk']",,,"Spain Spain Local Representatives Elab Education Spain Madrid Address: P.º de La Habana 139, Chamartin, 28036, Madrid Email: academy@elabedu.eu Website: www.elabedu.eu/es/ Uniworld (Tellus Intercultur",https://www.worcester.ac.uk/study/International/local-representatives-near-you.aspx,2026-06-02
