country,agency_name,website,email,phone,address
"Korea, Republic of (South Korea)",MABECS,https://www.mabecs.com,,,
"Korea, Republic of (South Korea)",Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
"Korea, Republic of (South Korea)",Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Kuwait,British Council Office,https://www.britishcouncil.org,,,
Kuwait,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Kuwait,StudyIn,https://www.studyin-uk.com,,,
Kuwait,Acceptix,https://www.acceptix.com,,,
Kuwait,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Kuwait,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Kuwait,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Kuwait,Global Study UK,https://www.globalstudyuk.com,,,
Kuwait,AUG Study Services,https://www.aug.edu,,,
Kuwait,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Kuwait,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Kuwait,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Kuwait,IECC trading as Campora,https://www.campora.co.uk,,,
Kuwait,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Kuwait,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Kuwait,QS StudentApply,https://www.qs.com,,,
Kuwait,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Kuwait,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Kuwait,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Kuwait,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Kuwait,UKEC,https://www.ukec.com,,,
Kuwait,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Kuwait,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Kuwait,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Kuwait,Edwise International LLP,https://www.edwiseinternational.com,,,
Kuwait,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Kuwait,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Kuwait,ICAN Education,https://www.icaneducation.co.id,,,
Kuwait,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Kuwait,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Kuwait,MABECS,https://www.mabecs.com,,,
Kuwait,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Kuwait,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
"Lao, People's Democratic Republic",British Council Office,https://www.britishcouncil.org,,,
"Lao, People's Democratic Republic",International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
"Lao, People's Democratic Republic",StudyIn,https://www.studyin-uk.com,,,
"Lao, People's Democratic Republic",Acceptix,https://www.acceptix.com,,,
"Lao, People's Democratic Republic",AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
"Lao, People's Democratic Republic",Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
"Lao, People's Democratic Republic",Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
"Lao, People's Democratic Republic",Global Study UK,https://www.globalstudyuk.com,,,
"Lao, People's Democratic Republic",AUG Study Services,https://www.aug.edu,,,
"Lao, People's Democratic Republic",LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
"Lao, People's Democratic Republic",IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
"Lao, People's Democratic Republic",AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
"Lao, People's Democratic Republic",IECC trading as Campora,https://www.campora.co.uk,,,
"Lao, People's Democratic Republic",KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
"Lao, People's Democratic Republic",Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
"Lao, People's Democratic Republic",QS StudentApply,https://www.qs.com,,,
"Lao, People's Democratic Republic",Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
"Lao, People's Democratic Republic",Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
"Lao, People's Democratic Republic",InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
"Lao, People's Democratic Republic",OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
"Lao, People's Democratic Republic",UKEC,https://www.ukec.com,,,
"Lao, People's Democratic Republic",Savvides Institute,https://www.savvides.com.cy,,,Cyprus
"Lao, People's Democratic Republic",British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
"Lao, People's Democratic Republic",Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
"Lao, People's Democratic Republic",Edwise International LLP,https://www.edwiseinternational.com,,,
"Lao, People's Democratic Republic",IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
"Lao, People's Democratic Republic",GoStudy International,https://www.gostudy.co.id,,,Indonesia
"Lao, People's Democratic Republic",ICAN Education,https://www.icaneducation.co.id,,,
"Lao, People's Democratic Republic",Uniserv Education,https://www.uniserv.co.ke,,,Kenya
"Lao, People's Democratic Republic",INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
"Lao, People's Democratic Republic",MABECS,https://www.mabecs.com,,,
"Lao, People's Democratic Republic",Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
"Lao, People's Democratic Republic",Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Lebanon,British Council Office,https://www.britishcouncil.org,,,
Lebanon,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Lebanon,StudyIn,https://www.studyin-uk.com,,,
Lebanon,Acceptix,https://www.acceptix.com,,,
Lebanon,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Lebanon,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Lebanon,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Lebanon,Global Study UK,https://www.globalstudyuk.com,,,
Lebanon,AUG Study Services,https://www.aug.edu,,,
Lebanon,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Lebanon,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Lebanon,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Lebanon,IECC trading as Campora,https://www.campora.co.uk,,,
Lebanon,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Lebanon,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Lebanon,QS StudentApply,https://www.qs.com,,,
Lebanon,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Lebanon,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Lebanon,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Lebanon,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Lebanon,UKEC,https://www.ukec.com,,,
Lebanon,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Lebanon,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Lebanon,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Lebanon,Edwise International LLP,https://www.edwiseinternational.com,,,
Lebanon,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Lebanon,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Lebanon,ICAN Education,https://www.icaneducation.co.id,,,
Lebanon,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Lebanon,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Lebanon,MABECS,https://www.mabecs.com,,,
Lebanon,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Lebanon,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Libya,British Council Office,https://www.britishcouncil.org,,,
Libya,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Libya,StudyIn,https://www.studyin-uk.com,,,
Libya,Acceptix,https://www.acceptix.com,,,
Libya,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Libya,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Libya,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Libya,Global Study UK,https://www.globalstudyuk.com,,,
Libya,AUG Study Services,https://www.aug.edu,,,
Libya,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Libya,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Libya,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Libya,IECC trading as Campora,https://www.campora.co.uk,,,
Libya,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Libya,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Libya,QS StudentApply,https://www.qs.com,,,
Libya,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Libya,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Libya,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Libya,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Libya,UKEC,https://www.ukec.com,,,
Libya,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Libya,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Libya,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Libya,Edwise International LLP,https://www.edwiseinternational.com,,,
Libya,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Libya,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Libya,ICAN Education,https://www.icaneducation.co.id,,,
Libya,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Libya,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Libya,MABECS,https://www.mabecs.com,,,
Libya,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Libya,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Macao,British Council Office,https://www.britishcouncil.org,,,
Macao,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Macao,StudyIn,https://www.studyin-uk.com,,,
Macao,Acceptix,https://www.acceptix.com,,,
Macao,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Macao,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Macao,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Macao,Global Study UK,https://www.globalstudyuk.com,,,
Macao,AUG Study Services,https://www.aug.edu,,,
Macao,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Macao,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Macao,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Macao,IECC trading as Campora,https://www.campora.co.uk,,,
Macao,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Macao,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Macao,QS StudentApply,https://www.qs.com,,,
Macao,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Macao,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Macao,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Macao,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Macao,UKEC,https://www.ukec.com,,,
Macao,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Macao,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Macao,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Macao,Edwise International LLP,https://www.edwiseinternational.com,,,
Macao,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Macao,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Macao,ICAN Education,https://www.icaneducation.co.id,,,
Macao,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Macao,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Macao,MABECS,https://www.mabecs.com,,,
Macao,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Macao,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Malawi,British Council Office,https://www.britishcouncil.org,,,
Malawi,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Malawi,StudyIn,https://www.studyin-uk.com,,,
Malawi,Acceptix,https://www.acceptix.com,,,
Malawi,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Malawi,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Malawi,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Malawi,Global Study UK,https://www.globalstudyuk.com,,,
Malawi,AUG Study Services,https://www.aug.edu,,,
Malawi,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Malawi,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Malawi,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Malawi,IECC trading as Campora,https://www.campora.co.uk,,,
Malawi,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Malawi,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Malawi,QS StudentApply,https://www.qs.com,,,
Malawi,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Malawi,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Malawi,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Malawi,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Malawi,UKEC,https://www.ukec.com,,,
Malawi,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Malawi,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Malawi,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Malawi,Edwise International LLP,https://www.edwiseinternational.com,,,
Malawi,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Malawi,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Malawi,ICAN Education,https://www.icaneducation.co.id,,,
Malawi,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Malawi,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Malawi,MABECS,https://www.mabecs.com,,,
Malawi,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Malawi,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Malaysia,British Council Office,https://www.britishcouncil.org,,,
Malaysia,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Malaysia,StudyIn,https://www.studyin-uk.com,,,
Malaysia,Acceptix,https://www.acceptix.com,,,
Malaysia,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Malaysia,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Malaysia,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Malaysia,Global Study UK,https://www.globalstudyuk.com,,,
Malaysia,AUG Study Services,https://www.aug.edu,,,
Malaysia,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Malaysia,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Malaysia,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Malaysia,IECC trading as Campora,https://www.campora.co.uk,,,
Malaysia,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Malaysia,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Malaysia,QS StudentApply,https://www.qs.com,,,
Malaysia,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Malaysia,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Malaysia,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Malaysia,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Malaysia,UKEC,https://www.ukec.com,,,
Malaysia,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Malaysia,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Malaysia,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Malaysia,Edwise International LLP,https://www.edwiseinternational.com,,,
Malaysia,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Malaysia,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Malaysia,ICAN Education,https://www.icaneducation.co.id,,,
Malaysia,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Malaysia,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Malaysia,MABECS,https://www.mabecs.com,,,
Malaysia,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Malaysia,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Maldives,British Council Office,https://www.britishcouncil.org,,,
Maldives,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Maldives,StudyIn,https://www.studyin-uk.com,,,
Maldives,Acceptix,https://www.acceptix.com,,,
Maldives,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Maldives,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Maldives,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Maldives,Global Study UK,https://www.globalstudyuk.com,,,
Maldives,AUG Study Services,https://www.aug.edu,,,
Maldives,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Maldives,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Maldives,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Maldives,IECC trading as Campora,https://www.campora.co.uk,,,
Maldives,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Maldives,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Maldives,QS StudentApply,https://www.qs.com,,,
Maldives,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Maldives,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Maldives,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Maldives,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Maldives,UKEC,https://www.ukec.com,,,
Maldives,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Maldives,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Maldives,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Maldives,Edwise International LLP,https://www.edwiseinternational.com,,,
Maldives,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Maldives,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Maldives,ICAN Education,https://www.icaneducation.co.id,,,
Maldives,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Maldives,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Maldives,MABECS,https://www.mabecs.com,,,
Maldives,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Maldives,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Mauritius,British Council Office,https://www.britishcouncil.org,,,
Mauritius,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Mauritius,StudyIn,https://www.studyin-uk.com,,,
Mauritius,Acceptix,https://www.acceptix.com,,,
Mauritius,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Mauritius,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Mauritius,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Mauritius,Global Study UK,https://www.globalstudyuk.com,,,
Mauritius,AUG Study Services,https://www.aug.edu,,,
Mauritius,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Mauritius,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Mauritius,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Mauritius,IECC trading as Campora,https://www.campora.co.uk,,,
Mauritius,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Mauritius,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Mauritius,QS StudentApply,https://www.qs.com,,,
Mauritius,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Mauritius,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Mauritius,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Mauritius,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Mauritius,UKEC,https://www.ukec.com,,,
Mauritius,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Mauritius,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Mauritius,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Mauritius,Edwise International LLP,https://www.edwiseinternational.com,,,
Mauritius,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Mauritius,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Mauritius,ICAN Education,https://www.icaneducation.co.id,,,
Mauritius,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
Mauritius,INTI Universal Holdings Sdn Bhd,https://www.inti.edu.my,,,"Nilai, Negeri Sembilan, Malaysia"
Mauritius,MABECS,https://www.mabecs.com,,,
Mauritius,Taylor's Malaysia Sdn Bhd,https://www.taylors.edu.my,,,"1 Jalan Taylor's, 47500 Subang Jaya, Selangor, Malaysia"
Mauritius,Global Study Partners Pty Ltd trading as upGrad GSP,https://www.upgradgsp.com,,,Australia
Mexico,British Council Office,https://www.britishcouncil.org,,,
Mexico,International Sporting Solutions Ltd,https://www.internationalsportingsolutions.com,,,United Kingdom
Mexico,StudyIn,https://www.studyin-uk.com,,,
Mexico,Acceptix,https://www.acceptix.com,,,
Mexico,AHZ Associates,https://www.ahzassociates.com,info@ahzassociates.co.uk,,"London, United Kingdom"
Mexico,Crizac Ltd (Gateway Abroad),https://www.crizac.co.uk,,,United Kingdom
Mexico,Edvoy Educational Services Ltd.,https://www.edvoy.com,,,United Kingdom
Mexico,Global Study UK,https://www.globalstudyuk.com,,,
Mexico,AUG Study Services,https://www.aug.edu,,,
Mexico,LCI Group (Liu Cheng International Group Ltd),https://www.lcieducation.com,,,
Mexico,IDP Education (UK) Limited,https://www.idp.com,ukclientpartnerships@idp.com,+61-3-9612-4400,"69-79 Fulham High Street, London SW6 3JW, UK"
Mexico,AECC Global,https://www.aeccglobal.com,clientrelations@aeccglobal.com,+61-481739343,"20 Queen Street, Melbourne, Victoria 3000, Australia"
Mexico,IECC trading as Campora,https://www.campora.co.uk,,,
Mexico,KC Overseas Education Pvt. Ltd.,https://www.kcoverseas.com,,,
Mexico,Leap GeeBee Edtech Pvt. Ltd,https://www.geebee.com,,,
Mexico,QS StudentApply,https://www.qs.com,,,
Mexico,Amber Education Services Ltd,https://www.ambereducation.co.uk,,,
Mexico,Education International Cooperation (EIC) Group Limited,https://www.eic.org.cn,,,China
Mexico,InterGreat Education Group Ltd,https://www.intergreateducation.com,,,
Mexico,OxBridge Holdings Inc.,https://www.oxbridge.cn,,,China
Mexico,UKEC,https://www.ukec.com,,,
Mexico,Savvides Institute,https://www.savvides.com.cy,,,Cyprus
Mexico,British Canadian International Education (BCIE),https://www.bcieglobal.com,,,
Mexico,Aston Education,https://www.astonhongkong.com,info@aston.edu.hk,+852 2866 9933,"5th Floor, Office Plus @ Wanchai, 303 Hennessy Road, Wan Chai, Hong Kong"
Mexico,Edwise International LLP,https://www.edwiseinternational.com,,,
Mexico,IPC - International Placewell Consultants Pvt Ltd,https://www.ipcglobal.co.in,,,
Mexico,GoStudy International,https://www.gostudy.co.id,,,Indonesia
Mexico,ICAN Education,https://www.icaneducation.co.id,,,
Mexico,Uniserv Education,https://www.uniserv.co.ke,,,Kenya
